datetime, value
2016082907,1
2016082908,0
2016082909,0
2016082910,0
2016082911,0
2016082912,0
2016082913,0
2016082914,0
2016082915,0
2016082916,0
2016082917,0
2016082918,0
2016082919,0
2016082920,0
2016082921,4
2016082922,2
2016082923,2
2016083000,21
2016083001,6
2016083002,2
2016083003,3
2016083004,3
2016083005,1
2016083006,3
2016083007,0
2016083008,0
2016083009,0
2016083010,0
2016083011,0
2016083012,0
2016083013,0
2016083014,0
2016083015,0
2016083016,0
2016083017,0
2016083018,0
2016083019,0
2016083020,0
2016083021,36
2016083022,25
2016083023,15
2016083100,12
2016083101,17
2016083102,62
2016083103,19
2016083104,221
2016083105,110
2016083106,249
2016083107,3
2016083108,0
2016083109,0
2016083110,0
2016083111,0
2016083112,0
2016083113,0
2016083114,0
2016083115,0
2016083116,0
2016083117,0
2016083118,0
2016083119,0
2016083120,0
2016083121,27
2016083122,29
2016083123,16
2016090100,13
2016090101,4
2016090102,5
2016090103,11
2016090104,5
2016090105,124
2016090106,16
2016090107,2
2016090108,0
2016090109,0
2016090110,0
2016090111,0
2016090112,0
2016090113,0
2016090114,0
2016090115,0
2016090116,0
2016090117,0
2016090118,0
2016090119,0
2016090120,0
2016090121,13
2016090122,7
2016090123,34
2016090200,27
2016090201,21
2016090202,23
2016090203,27
2016090204,73
2016090205,10
2016090206,5
2016090207,1
2016090208,0
2016090209,0
2016090210,0
2016090211,0
2016090212,0
2016090213,0
2016090214,0
2016090215,0
2016090216,0
2016090217,0
2016090218,0
2016090219,0
2016090220,0
2016090221,301
2016090222,562
2016090223,755
2016090300,820
2016090301,756
2016090302,80
2016090303,50
2016090304,18
2016090305,456
2016090306,71
2016090307,9
2016090308,0
2016090309,0
2016090310,0
2016090311,0
2016090312,0
2016090313,0
2016090314,0
2016090315,0
2016090316,0
2016090317,0
2016090318,0
2016090319,0
2016090320,0
2016090321,232
2016090322,515
2016090323,704
2016090400,664
2016090401,146
2016090402,25
2016090403,81
2016090404,48
2016090405,43
2016090406,29
2016090407,5
2016090408,0
2016090409,0
2016090410,0
2016090411,0
2016090412,0
2016090413,0
2016090414,0
2016090415,0
2016090416,0
2016090417,0
2016090418,0
2016090419,0
2016090420,0
2016090421,91
2016090422,454
2016090423,721
2016090500,712
2016090501,295
2016090502,81
2016090503,131
2016090504,49
2016090505,41
2016090506,73
2016090507,11
2016090508,0
2016090509,0
2016090510,0
2016090511,0
2016090512,0
2016090513,0
2016090514,0
2016090515,0
2016090516,0
2016090517,0
2016090518,0
2016090519,0
2016090520,0
2016090521,138
2016090522,360
2016090523,46
2016090600,45
2016090601,57
2016090602,57
2016090603,71
2016090604,16
2016090605,19
2016090606,34
2016090607,7
2016090608,0
2016090609,0
2016090610,0
2016090611,0
2016090612,0
2016090613,0
2016090614,0
2016090615,0
2016090616,0
2016090617,0
2016090618,0
2016090619,0
2016090620,0
2016090621,52
2016090622,612
2016090623,791
2016090700,894
2016090701,903
2016090702,827
2016090703,907
2016090704,860
2016090705,746
2016090706,487
2016090707,79
2016090708,0
2016090709,0
2016090710,0
2016090711,0
2016090712,0
2016090713,0
2016090714,0
2016090715,0
2016090716,0
2016090717,0
2016090718,0
2016090719,0
2016090720,0
2016090721,165
2016090722,611
2016090723,633
2016090800,867
2016090801,903
2016090802,646
2016090803,709
2016090804,846
2016090805,655
2016090806,125
2016090807,33
2016090808,0
2016090809,0
2016090810,0
2016090811,0
2016090812,0
2016090813,0
2016090814,0
2016090815,0
2016090816,0
2016090817,0
2016090818,0
2016090819,0
2016090820,0
2016090821,2
2016090822,2
2016090823,3
2016090900,1
2016090901,3
2016090902,4
2016090903,1
2016090904,8
2016090905,1
2016090906,17
2016090907,5
2016090908,0
2016090909,0
2016090910,0
2016090911,0
2016090912,0
2016090913,0
2016090914,0
2016090915,0
2016090916,0
2016090917,0
2016090918,0
2016090919,0
2016090920,0
2016090921,247
2016090922,657
2016090923,779
2016091000,876
2016091001,858
2016091002,363
2016091003,691
2016091004,202
2016091005,158
2016091006,337
2016091007,76
2016091008,0
2016091009,0
2016091010,0
2016091011,0
2016091012,0
2016091013,0
2016091014,0
2016091015,0
2016091016,0
2016091017,0
2016091018,0
2016091019,0
2016091020,0
2016091021,43
2016091022,323
2016091023,48
2016091100,20
2016091101,25
2016091102,16
2016091103,16
2016091104,18
2016091105,13
2016091106,14
2016091107,6
2016091108,0
2016091109,0
2016091110,0
2016091111,0
2016091112,0
2016091113,0
2016091114,0
2016091115,0
2016091116,0
2016091117,0
2016091118,0
2016091119,0
2016091120,0
2016091121,128
2016091122,17
2016091123,15
2016091200,116
2016091201,163
2016091202,1
2016091203,15
2016091204,88
2016091205,23
2016091206,130
2016091207,34
2016091208,0
2016091209,0
2016091210,0
2016091211,0
2016091212,0
2016091213,0
2016091214,0
2016091215,0
2016091216,0
2016091217,0
2016091218,0
2016091219,0
2016091220,0
2016091221,8
2016091222,25
2016091223,17
2016091300,6
2016091301,31
2016091302,217
2016091303,424
2016091304,50
2016091305,17
2016091306,8
2016091307,4
2016091308,0
2016091309,0
2016091310,0
2016091311,0
2016091312,0
2016091313,0
2016091314,0
2016091315,0
2016091316,0
2016091317,0
2016091318,0
2016091319,0
2016091320,0
2016091321,20
2016091322,411
2016091323,437
2016091400,96
2016091401,29
2016091402,91
2016091403,54
2016091404,191
2016091405,14
2016091406,176
2016091407,56
2016091408,0
2016091409,0
2016091410,0
2016091411,0
2016091412,0
2016091413,0
2016091414,0
2016091415,0
2016091416,0
2016091417,0
2016091418,0
2016091419,0
2016091420,0
2016091421,204
2016091422,603
2016091423,607
2016091500,561
2016091501,135
2016091502,57
2016091503,3
2016091504,16
2016091505,44
2016091506,189
2016091507,61
2016091508,0
2016091509,0
2016091510,0
2016091511,0
2016091512,0
2016091513,0
2016091514,0
2016091515,0
2016091516,0
2016091517,0
2016091518,0
2016091519,0
2016091520,0
2016091521,185
2016091522,610
2016091523,176
2016091600,386
2016091601,446
2016091602,71
2016091603,127
2016091604,156
2016091605,234
2016091606,373
2016091607,119
2016091608,0
2016091609,0
2016091610,0
2016091611,0
2016091612,0
2016091613,0
2016091614,0
2016091615,0
2016091616,0
2016091617,0
2016091618,0
2016091619,0
2016091620,2
2016091621,320
2016091622,688
2016091623,831
2016091700,894
2016091701,792
2016091702,252
2016091703,572
2016091704,565
2016091705,50
2016091706,163
2016091707,65
2016091708,0
2016091709,0
2016091710,0
2016091711,0
2016091712,0
2016091713,0
2016091714,0
2016091715,0
2016091716,0
2016091717,0
2016091718,0
2016091719,0
2016091720,0
2016091721,1
2016091722,2
2016091723,5
2016091800,2
2016091801,8
2016091802,3
2016091803,11
2016091804,15
2016091805,9
2016091806,3
2016091807,2
2016091808,0
2016091809,0
2016091810,0
2016091811,0
2016091812,0
2016091813,0
2016091814,0
2016091815,0
2016091816,0
2016091817,0
2016091818,0
2016091819,0
2016091820,15
2016091821,356
2016091822,715
2016091823,733
2016091900,206
2016091901,155
2016091902,310
2016091903,454
2016091904,681
2016091905,579
2016091906,289
2016091907,118
2016091908,0
2016091909,0
2016091910,0
2016091911,0
2016091912,0
2016091913,0
2016091914,0
2016091915,0
2016091916,0
2016091917,0
2016091918,0
2016091919,0
2016091920,27
2016091921,380
2016091922,489
2016091923,750
2016092000,597
2016092001,329
2016092002,768
2016092003,344
2016092004,322
2016092005,112
2016092006,18
2016092007,13
2016092008,0
2016092009,0
2016092010,0
2016092011,0
2016092012,0
2016092013,0
2016092014,0
2016092015,0
2016092016,0
2016092017,0
2016092018,0
2016092019,0
2016092020,2
2016092021,6
2016092022,-999
2016092023,123
2016092100,19
2016092101,13
2016092102,97
2016092103,396
2016092104,159
2016092105,277
2016092106,273
2016092107,105
2016092108,0
2016092109,0
2016092110,0
2016092111,0
2016092112,0
2016092113,0
2016092114,0
2016092115,0
2016092116,0
2016092117,0
2016092118,0
2016092119,0
2016092120,50
2016092121,369
2016092122,698
2016092123,799
2016092200,768
2016092201,295
2016092202,100
2016092203,35
2016092204,108
2016092205,83
2016092206,45
2016092207,25
2016092208,0
2016092209,0
2016092210,0
2016092211,0
2016092212,0
2016092213,0
2016092214,0
2016092215,0
2016092216,0
2016092217,0
2016092218,0
2016092219,0
2016092220,109
2016092221,509
2016092222,815
2016092223,906
2016092300,956
2016092301,972
2016092302,871
2016092303,971
2016092304,940
2016092305,801
2016092306,526
2016092307,132
2016092308,0
2016092309,0
2016092310,0
2016092311,0
2016092312,0
2016092313,0
2016092314,0
2016092315,0
2016092316,0
2016092317,0
2016092318,0
2016092319,0
2016092320,23
2016092321,88
2016092322,15
2016092323,617
2016092400,547
2016092401,163
2016092402,112
2016092403,152
2016092404,26
2016092405,9
2016092406,6
2016092407,17
2016092408,0
2016092409,0
2016092410,0
2016092411,0
2016092412,0
2016092413,0
2016092414,0
2016092415,0
2016092416,0
2016092417,0
2016092418,0
2016092419,0
2016092420,156
2016092421,531
2016092422,821
2016092423,906
2016092500,953
2016092501,954
2016092502,818
2016092503,896
2016092504,921
2016092505,547
2016092506,410
2016092507,281
2016092508,0
2016092509,0
2016092510,0
2016092511,0
2016092512,0
2016092513,0
2016092514,0
2016092515,0
2016092516,0
2016092517,0
2016092518,0
2016092519,0
2016092520,11
2016092521,21
2016092522,124
2016092523,639
2016092600,41
2016092601,101
2016092602,22
2016092603,230
2016092604,32
2016092605,597
2016092606,400
2016092607,8
2016092608,0
2016092609,0
2016092610,0
2016092611,0
2016092612,0
2016092613,0
2016092614,0
2016092615,0
2016092616,0
2016092617,0
2016092618,0
2016092619,0
2016092620,85
2016092621,266
2016092622,240
2016092623,682
2016092700,599
2016092701,112
2016092702,44
2016092703,424
2016092704,693
2016092705,786
2016092706,570
2016092707,273
2016092708,0
2016092709,0
2016092710,0
2016092711,0
2016092712,0
2016092713,0
2016092714,0
2016092715,0
2016092716,0
2016092717,0
2016092718,0
2016092719,0
2016092720,212
2016092721,548
2016092722,819
2016092723,890
2016092800,889
2016092801,865
2016092802,875
2016092803,802
2016092804,200
2016092805,472
2016092806,194
2016092807,26
2016092808,0
2016092809,0
2016092810,0
2016092811,0
2016092812,0
2016092813,0
2016092814,0
2016092815,0
2016092816,0
2016092817,0
2016092818,0
2016092819,0
2016092820,20
2016092821,25
2016092822,668
2016092823,778
2016092900,595
2016092901,793
2016092902,406
2016092903,379
2016092904,171
2016092905,90
2016092906,7
2016092907,20
2016092908,0
2016092909,0
2016092910,0
2016092911,0
2016092912,0
2016092913,0
2016092914,0
2016092915,0
2016092916,0
2016092917,0
2016092918,0
2016092919,0
2016092920,37
2016092921,13
2016092922,4
2016092923,40
2016093000,67
2016093001,73
2016093002,21
2016093003,14
2016093004,667
2016093005,745
2016093006,395
2016093007,134
2016093008,0
2016093009,0
2016093010,0
2016093011,0
2016093012,0
2016093013,0
2016093014,0
2016093015,0
2016093016,0
2016093017,0
2016093018,0
2016093019,0
2016093020,21
2016093021,13
2016093022,21
2016093023,71
2016100100,32
2016100101,108
2016100102,122
2016100103,212
2016100104,53
2016100105,97
2016100106,99
2016100107,186
2016100108,0
2016100109,0
2016100110,0
2016100111,0
2016100112,0
2016100113,0
2016100114,0
2016100115,0
2016100116,0
2016100117,0
2016100118,0
2016100119,0
2016100120,44
2016100121,469
2016100122,713
2016100123,827
2016100200,824
2016100201,451
2016100202,28
2016100203,120
2016100204,67
2016100205,109
2016100206,7
2016100207,17
2016100208,0
2016100209,0
2016100210,0
2016100211,0
2016100212,0
2016100213,0
2016100214,0
2016100215,0
2016100216,0
2016100217,0
2016100218,0
2016100219,0
2016100220,193
2016100221,478
2016100222,622
2016100223,36
2016100300,90
2016100301,368
2016100302,416
2016100303,33
2016100304,6
2016100305,3
2016100306,83
2016100307,301
2016100308,0
2016100309,0
2016100310,0
2016100311,0
2016100312,0
2016100313,0
2016100314,0
2016100315,0
2016100316,0
2016100317,0
2016100318,0
2016100319,0
2016100320,7
2016100321,4
2016100322,8
2016100323,3
2016100400,5
2016100401,2
2016100402,1
2016100403,384
2016100404,795
2016100405,689
2016100406,205
2016100407,283
2016100408,0
2016100409,0
2016100410,0
2016100411,0
2016100412,0
2016100413,0
2016100414,0
2016100415,0
2016100416,0
2016100417,0
2016100418,0
2016100419,0
2016100420,27
2016100421,408
2016100422,24
2016100423,18
2016100500,551
2016100501,140
2016100502,472
2016100503,718
2016100504,459
2016100505,730
2016100506,595
2016100507,55
2016100508,0
2016100509,0
2016100510,0
2016100511,0
2016100512,0
2016100513,0
2016100514,0
2016100515,0
2016100516,0
2016100517,0
2016100518,0
2016100519,0
2016100520,407
2016100521,527
2016100522,763
2016100523,933
2016100600,983
2016100601,991
2016100602,999
2016100603,1007
2016100604,984
2016100605,923
2016100606,735
2016100607,397
2016100608,0
2016100609,0
2016100610,0
2016100611,0
2016100612,0
2016100613,0
2016100614,0
2016100615,0
2016100616,0
2016100617,0
2016100618,0
2016100619,0
2016100620,14
2016100621,118
2016100622,133
2016100623,55
2016100700,2
2016100701,14
2016100702,65
2016100703,4
2016100704,3
2016100705,7
2016100706,5
2016100707,8
2016100708,0
2016100709,0
2016100710,0
2016100711,0
2016100712,0
2016100713,0
2016100714,0
2016100715,0
2016100716,0
2016100717,0
2016100718,0
2016100719,0
2016100720,458
2016100721,701
2016100722,892
2016100723,953
2016100800,993
2016100801,997
2016100802,1005
2016100803,1012
2016100804,990
2016100805,932
2016100806,753
2016100807,468
2016100808,0
2016100809,0
2016100810,0
2016100811,0
2016100812,0
2016100813,0
2016100814,0
2016100815,0
2016100816,0
2016100817,0
2016100818,0
2016100819,0
2016100820,7
2016100821,3
2016100822,27
2016100823,379
2016100900,87
2016100901,115
2016100902,608
2016100903,24
2016100904,107
2016100905,221
2016100906,90
2016100907,7
2016100908,0
2016100909,0
2016100910,0
2016100911,0
2016100912,0
2016100913,0
2016100914,0
2016100915,0
2016100916,0
2016100917,0
2016100918,0
2016100919,0
2016100920,31
2016100921,222
2016100922,387
2016100923,52
2016101000,35
2016101001,193
2016101002,96
2016101003,82
2016101004,692
2016101005,21
2016101006,53
2016101007,38
2016101008,0
2016101009,0
2016101010,0
2016101011,0
2016101012,0
2016101013,0
2016101014,0
2016101015,0
2016101016,0
2016101017,0
2016101018,0
2016101019,0
2016101020,377
2016101021,689
2016101022,874
2016101023,835
2016101100,648
2016101101,108
2016101102,904
2016101103,948
2016101104,971
2016101105,869
2016101106,707
2016101107,117
2016101108,0
2016101109,0
2016101110,0
2016101111,0
2016101112,0
2016101113,0
2016101114,0
2016101115,0
2016101116,0
2016101117,0
2016101118,0
2016101119,0
2016101120,286
2016101121,510
2016101122,512
2016101123,608
2016101200,22
2016101201,34
2016101202,30
2016101203,308
2016101204,796
2016101205,526
2016101206,181
2016101207,7
2016101208,0
2016101209,0
2016101210,0
2016101211,0
2016101212,0
2016101213,0
2016101214,0
2016101215,0
2016101216,0
2016101217,0
2016101218,0
2016101219,0
2016101220,432
2016101221,740
2016101222,909
2016101223,971
2016101300,1002
2016101301,1004
2016101302,1012
2016101303,1018
2016101304,1000
2016101305,942
2016101306,784
2016101307,502
2016101308,0
2016101309,0
2016101310,0
2016101311,0
2016101312,0
2016101313,0
2016101314,0
2016101315,0
2016101316,0
2016101317,0
2016101318,0
2016101319,0
2016101320,438
2016101321,747
2016101322,908
2016101323,973
2016101400,1003
2016101401,1006
2016101402,1014
2016101403,1019
2016101404,1003
2016101405,944
2016101406,795
2016101407,604
2016101408,0
2016101409,0
2016101410,0
2016101411,0
2016101412,0
2016101413,0
2016101414,0
2016101415,0
2016101416,0
2016101417,0
2016101418,0
2016101419,0
2016101420,389
2016101421,737
2016101422,898
2016101423,962
2016101500,997
2016101501,1003
2016101502,1011
2016101503,1015
2016101504,997
2016101505,870
2016101506,368
2016101507,368
2016101508,0
2016101509,0
2016101510,0
2016101511,0
2016101512,0
2016101513,0
2016101514,0
2016101515,0
2016101516,0
2016101517,0
2016101518,0
2016101519,0
2016101520,12
2016101521,399
2016101522,26
2016101523,3
2016101600,154
2016101601,5
2016101602,6
2016101603,303
2016101604,66
2016101605,10
2016101606,20
2016101607,9
2016101608,0
2016101609,0
2016101610,0
2016101611,0
2016101612,0
2016101613,0
2016101614,0
2016101615,0
2016101616,0
2016101617,0
2016101618,0
2016101619,0
2016101620,34
2016101621,69
2016101622,450
2016101623,403
2016101700,218
2016101701,207
2016101702,129
2016101703,45
2016101704,316
2016101705,217
2016101706,460
2016101707,75
2016101708,0
2016101709,0
2016101710,0
2016101711,0
2016101712,0
2016101713,0
2016101714,0
2016101715,0
2016101716,0
2016101717,0
2016101718,0
2016101719,0
2016101720,11
2016101721,20
2016101722,16
2016101723,19
2016101800,375
2016101801,2
2016101802,579
2016101803,18
2016101804,774
2016101805,718
2016101806,20
2016101807,324
2016101808,0
2016101809,0
2016101810,0
2016101811,0
2016101812,0
2016101813,0
2016101814,0
2016101815,0
2016101816,0
2016101817,0
2016101818,0
2016101819,0
2016101820,297
2016101821,734
2016101822,891
2016101823,932
2016101900,836
2016101901,768
2016101902,896
2016101903,406
2016101904,156
2016101905,692
2016101906,775
2016101907,404
2016101908,0
2016101909,0
2016101910,0
2016101911,0
2016101912,0
2016101913,0
2016101914,0
2016101915,0
2016101916,0
2016101917,0
2016101918,0
2016101919,0
2016101920,334
2016101921,771
2016101922,920
2016101923,981
2016102000,1000
2016102001,1013
2016102002,1021
2016102003,1022
2016102004,1014
2016102005,957
2016102006,815
2016102007,517
2016102008,0
2016102009,0
2016102010,0
2016102011,0
2016102012,0
2016102013,0
2016102014,0
2016102015,0
2016102016,0
2016102017,0
2016102018,0
2016102019,0
2016102020,3
2016102021,8
2016102022,9
2016102023,13
2016102100,84
2016102101,4
2016102102,46
2016102103,34
2016102104,16
2016102105,8
2016102106,3
2016102107,7
2016102108,0
2016102109,0
2016102110,0
2016102111,0
2016102112,0
2016102113,0
2016102114,0
2016102115,0
2016102116,0
2016102117,0
2016102118,0
2016102119,0
2016102120,285
2016102121,729
2016102122,883
2016102123,874
2016102200,837
2016102201,880
2016102202,202
2016102203,793
2016102204,4
2016102205,255
2016102206,685
2016102207,474
2016102208,0
2016102209,0
2016102210,0
2016102211,0
2016102212,0
2016102213,0
2016102214,0
2016102215,0
2016102216,0
2016102217,0
2016102218,0
2016102219,-999
2016102220,604
2016102221,762
2016102222,890
2016102223,859
2016102300,812
2016102301,315
2016102302,607
2016102303,266
2016102304,869
2016102305,222
2016102306,727
2016102307,369
2016102308,0
2016102309,0
2016102310,0
2016102311,0
2016102312,0
2016102313,0
2016102314,0
2016102315,0
2016102316,0
2016102317,0
2016102318,0
2016102319,0
2016102320,355
2016102321,783
2016102322,911
2016102323,967
2016102400,964
2016102401,1012
2016102402,1021
2016102403,994
2016102404,1017
2016102405,964
2016102406,829
2016102407,422
2016102408,0
2016102409,0
2016102410,0
2016102411,0
2016102412,0
2016102413,0
2016102414,0
2016102415,0
2016102416,0
2016102417,0
2016102418,0
2016102419,0
2016102420,360
2016102421,778
2016102422,916
2016102423,967
2016102500,983
2016102501,1009
2016102502,1018
2016102503,1017
2016102504,990
2016102505,598
2016102506,746
2016102507,29
2016102508,0
2016102509,0
2016102510,0
2016102511,0
2016102512,0
2016102513,0
2016102514,0
2016102515,0
2016102516,0
2016102517,0
2016102518,0
2016102519,0
2016102520,10
2016102521,5
2016102522,25
2016102523,4
2016102600,2
2016102601,685
2016102602,895
2016102603,638
2016102604,303
2016102605,712
2016102606,726
2016102607,284
2016102608,0
2016102609,0
2016102610,0
2016102611,0
2016102612,0
2016102613,0
2016102614,0
2016102615,0
2016102616,0
2016102617,0
2016102618,0
2016102619,0
2016102620,369
2016102621,790
2016102622,919
2016102623,888
2016102700,953
2016102701,1007
2016102702,1025
2016102703,1024
2016102704,1019
2016102705,969
2016102706,837
2016102707,422
2016102708,0
2016102709,0
2016102710,0
2016102711,0
2016102712,0
2016102713,0
2016102714,0
2016102715,0
2016102716,0
2016102717,0
2016102718,0
2016102719,0
2016102720,369
2016102721,784
2016102722,923
2016102723,964
2016102800,988
2016102801,1012
2016102802,1027
2016102803,1026
2016102804,1021
2016102805,972
2016102806,842
2016102807,420
2016102808,0
2016102809,0
2016102810,0
2016102811,0
2016102812,0
2016102813,0
2016102814,0
2016102815,0
2016102816,0
2016102817,0
2016102818,0
2016102819,0
2016102820,369
2016102821,789
2016102822,919
2016102823,960
2016102900,987
2016102901,1009
2016102902,1027
2016102903,1027
2016102904,1023
2016102905,971
2016102906,817
2016102907,419
2016102908,0
2016102909,0
2016102910,0
2016102911,0
2016102912,0
2016102913,0
2016102914,0
2016102915,0
2016102916,0
2016102917,0
2016102918,0
2016102919,0
2016102920,5
2016102921,4
2016102922,34
2016102923,342
2016103000,221
2016103001,670
2016103002,927
2016103003,827
2016103004,595
2016103005,90
2016103006,295
2016103007,48
2016103008,0
2016103009,0
2016103010,0
2016103011,0
2016103012,0
2016103013,0
2016103014,0
2016103015,0
2016103016,0
2016103017,0
2016103018,0
2016103019,1
2016103020,289
2016103021,695
2016103022,793
2016103023,241
2016103100,171
2016103101,667
2016103102,124
2016103103,111
2016103104,726
2016103105,407
2016103106,103
2016103107,94
2016103108,0
2016103109,0
2016103110,0
2016103111,0
2016103112,0
2016103113,0
2016103114,0
2016103115,0
2016103116,0
2016103117,0
2016103118,0
2016103119,2
2016103120,278
2016103121,662
2016103122,766
2016103123,431
2016110100,68
2016110101,17
2016110102,602
2016110103,67
2016110104,196
2016110105,191
2016110106,50
2016110107,95
2016110108,0
2016110109,0
2016110110,0
2016110111,0
2016110112,0
2016110113,0
2016110114,0
2016110115,0
2016110116,0
2016110117,0
2016110118,0
2016110119,8
2016110120,407
2016110121,769
2016110122,898
2016110123,668
2016110200,544
2016110201,792
2016110202,976
2016110203,986
2016110204,917
2016110205,950
2016110206,818
2016110207,413
2016110208,0
2016110209,0
2016110210,0
2016110211,0
2016110212,0
2016110213,0
2016110214,0
2016110215,0
2016110216,0
2016110217,0
2016110218,0
2016110219,15
2016110220,442
2016110221,803
2016110222,927
2016110223,966
2016110300,992
2016110301,1002
2016110302,1015
2016110303,1031
2016110304,1011
2016110305,980
2016110306,827
2016110307,446
2016110308,0
2016110309,0
2016110310,0
2016110311,0
2016110312,0
2016110313,0
2016110314,0
2016110315,0
2016110316,0
2016110317,0
2016110318,0
2016110319,23
2016110320,452
2016110321,796
2016110322,913
2016110323,958
2016110400,985
2016110401,987
2016110402,1005
2016110403,1025
2016110404,998
2016110405,973
2016110406,775
2016110407,69
2016110408,0
2016110409,0
2016110410,0
2016110411,0
2016110412,0
2016110413,0
2016110414,0
2016110415,0
2016110416,0
2016110417,0
2016110418,0
2016110419,29
2016110420,420
2016110421,726
2016110422,877
2016110423,940
2016110500,962
2016110501,926
2016110502,922
2016110503,840
2016110504,982
2016110505,906
2016110506,269
2016110507,231
2016110508,0
2016110509,0
2016110510,0
2016110511,0
2016110512,0
2016110513,0
2016110514,0
2016110515,0
2016110516,0
2016110517,0
2016110518,0
2016110519,41
2016110520,446
2016110521,776
2016110522,900
2016110523,960
2016110600,978
2016110601,977
2016110602,1005
2016110603,1028
2016110604,953
2016110605,951
2016110606,767
2016110607,427
2016110608,0
2016110609,0
2016110610,0
2016110611,0
2016110612,0
2016110613,0
2016110614,0
2016110615,0
2016110616,0
2016110617,0
2016110618,0
2016110619,15
2016110620,135
2016110621,130
2016110622,645
2016110623,659
2016110700,5
2016110701,544
2016110702,152
2016110703,7
2016110704,9
2016110705,8
2016110706,305
2016110707,37
2016110708,0
2016110709,0
2016110710,0
2016110711,0
2016110712,0
2016110713,0
2016110714,0
2016110715,0
2016110716,0
2016110717,0
2016110718,0
2016110719,-999
2016110720,-999
2016110721,250
2016110722,135
2016110723,139
2016110800,318
2016110801,623
2016110802,483
2016110803,323
2016110804,132
2016110805,579
2016110806,82
2016110807,11
2016110808,1
2016110809,0
2016110810,0
2016110811,0
2016110812,0
2016110813,0
2016110814,0
2016110815,0
2016110816,0
2016110817,0
2016110818,0
2016110819,34
2016110820,154
2016110821,746
2016110822,916
2016110823,958
2016110900,980
2016110901,977
2016110902,1003
2016110903,1019
2016110904,998
2016110905,977
2016110906,817
2016110907,444
2016110908,7
2016110909,0
2016110910,0
2016110911,0
2016110912,0
2016110913,0
2016110914,0
2016110915,0
2016110916,0
2016110917,0
2016110918,0
2016110919,89
2016110920,484
2016110921,786
2016110922,910
2016110923,961
2016111000,980
2016111001,974
2016111002,978
2016111003,1015
2016111004,951
2016111005,969
2016111006,771
2016111007,476
2016111008,14
2016111009,0
2016111010,0
2016111011,0
2016111012,0
2016111013,0
2016111014,0
2016111015,0
2016111016,0
2016111017,0
2016111018,0
2016111019,93
2016111020,470
2016111021,772
2016111022,891
2016111023,934
2016111100,960
2016111101,956
2016111102,973
2016111103,1007
2016111104,966
2016111105,631
2016111106,14
2016111107,123
2016111108,10
2016111109,0
2016111110,0
2016111111,0
2016111112,0
2016111113,0
2016111114,0
2016111115,0
2016111116,0
2016111117,0
2016111118,0
2016111119,4
2016111120,10
2016111121,5
2016111122,79
2016111123,385
2016111200,740
2016111201,631
2016111202,178
2016111203,44
2016111204,16
2016111205,47
2016111206,46
2016111207,10
2016111208,2
2016111209,0
2016111210,0
2016111211,0
2016111212,0
2016111213,0
2016111214,0
2016111215,0
2016111216,0
2016111217,0
2016111218,0
2016111219,11
2016111220,48
2016111221,6
2016111222,1
2016111223,3
2016111300,3
2016111301,1
2016111302,0
2016111303,1
2016111304,19
2016111305,10
2016111306,2
2016111307,3
2016111308,1
2016111309,0
2016111310,0
2016111311,0
2016111312,0
2016111313,0
2016111314,0
2016111315,0
2016111316,0
2016111317,0
2016111318,0
2016111319,111
2016111320,465
2016111321,756
2016111322,849
2016111323,759
2016111400,845
2016111401,910
2016111402,702
2016111403,232
2016111404,367
2016111405,493
2016111406,200
2016111407,134
2016111408,21
2016111409,0
2016111410,0
2016111411,0
2016111412,0
2016111413,0
2016111414,0
2016111415,0
2016111416,0
2016111417,0
2016111418,0
2016111419,144
2016111420,509
2016111421,807
2016111422,902
2016111423,915
2016111500,953
2016111501,973
2016111502,991
2016111503,1020
2016111504,978
2016111505,916
2016111506,840
2016111507,540
2016111508,88
2016111509,0
2016111510,0
2016111511,0
2016111512,0
2016111513,0
2016111514,0
2016111515,0
2016111516,0
2016111517,0
2016111518,0
2016111519,161
2016111520,534
2016111521,830
2016111522,920
2016111523,973
2016111600,990
2016111601,987
2016111602,1014
2016111603,1037
2016111604,1017
2016111605,990
2016111606,862
2016111607,583
2016111608,115
2016111609,0
2016111610,0
2016111611,0
2016111612,0
2016111613,0
2016111614,0
2016111615,0
2016111616,0
2016111617,0
2016111618,0
2016111619,155
2016111620,512
2016111621,791
2016111622,889
2016111623,943
2016111700,961
2016111701,950
2016111702,985
2016111703,1014
2016111704,978
2016111705,879
2016111706,56
2016111707,227
2016111708,54
2016111709,0
2016111710,0
2016111711,0
2016111712,0
2016111713,0
2016111714,0
2016111715,0
2016111716,0
2016111717,0
2016111718,0
2016111719,51
2016111720,175
2016111721,21
2016111722,554
2016111723,84
2016111800,47
2016111801,542
2016111802,89
2016111803,47
2016111804,60
2016111805,63
2016111806,468
2016111807,-999
2016111808,-999
2016111809,0
2016111810,0
2016111811,0
2016111812,0
2016111813,0
2016111814,0
2016111815,0
2016111816,0
2016111817,0
2016111818,0
2016111819,155
2016111820,489
2016111821,225
2016111822,94
2016111823,811
2016111900,933
2016111901,928
2016111902,918
2016111903,607
2016111904,761
2016111905,819
2016111906,739
2016111907,563
2016111908,151
2016111909,0
2016111910,0
2016111911,0
2016111912,0
2016111913,0
2016111914,0
2016111915,0
2016111916,0
2016111917,0
2016111918,0
2016111919,48
2016111920,151
2016111921,117
2016111922,218
2016111923,773
2016112000,829
2016112001,271
2016112002,473
2016112003,151
2016112004,495
