,Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
15080,2018-05-29 04:00:00,0.0,0.0,0.0,6.799999951999999,0.0,0.0,5.87043995918502
15081,2018-05-29 04:30:00,0.0,0.0,0.0,6.5499999524999994,0.0,0.0,8.321748666243115
15082,2018-05-29 05:00:00,0.0,0.0,0.0,6.5499999524999994,0.0,0.0,5.21712700692456
15083,2018-05-29 05:30:00,0.0,0.0,0.0,6.099999905,0.0,0.0,5.142946750726982
15084,2018-05-29 06:00:00,0.0,0.0,0.0,5.850000143000002,0.0,0.0,3.6576161798235063
15085,2018-05-29 06:30:00,0.0,79.5,157.0,5.800000191000001,76.13038147845798,147.541508474899,8.408480483627702
15086,2018-05-29 07:00:00,0.0,159.0,314.0,5.749999999999999,99.62059422520625,315.9294321784514,4.855201947294972
15087,2018-05-29 07:30:00,0.0,269.0,517.5,5.899999857,319.7851337006081,513.216916380856,8.257203046633359
15088,2018-05-29 08:00:00,0.0,379.0,721.0,6.7000000475000006,378.6122471081811,781.9541607074134,6.97365974828484
15089,2018-05-29 08:30:00,0.0,487.5,800.5,8.0499999525,432.58350515886485,792.0547140406486,8.75686467116763
15090,2018-05-29 09:00:00,0.0,596.0,880.0,9.799999714500002,552.0031450522473,859.190171357323,9.199352019737217
15091,2018-05-29 09:30:00,0.0,684.0,911.0,11.149999620000001,675.4164589757003,874.3089473734913,10.969530019882177
15092,2018-05-29 10:00:00,0.0,772.0,942.0,12.5,834.1886442812206,789.5337836137987,12.67949752051702
15093,2018-05-29 10:30:00,46.479459103333376,830.5,946.5,13.699999810000001,823.7690112658564,987.1645780749326,14.781305746894162
15094,2018-05-29 11:00:00,170.4501127216665,889.0,951.0,14.55000019,900.0612431125448,953.7299577765378,11.975876147102342
15095,2018-05-29 11:30:00,190.67890547999983,932.5,978.0,15.199999810000001,1006.430769799693,1092.6285879135407,13.981956020984487
15096,2018-05-29 12:00:00,192.28071384833325,976.0,1005.0,15.650000094999998,978.6957504120656,1063.3912978018427,14.030134337657628
15097,2018-05-29 12:30:00,282.2621153999998,975.0,1009.5,16.35000038,905.8629587991702,891.6880987449218,16.447109807482057
15098,2018-05-29 13:00:00,268.23892353833327,974.0,1014.0,16.699999809999998,921.0313912514814,1049.6448185201402,17.532516630241137
15099,2018-05-29 13:30:00,244.96413067000012,936.0,1005.5,17.25,979.6613320977093,1061.4184374150104,17.09091519621408
15100,2018-05-29 14:00:00,246.61221130333328,898.0,997.0,18.14999962,850.3404961747525,956.8774543780805,18.724552371483863
15101,2018-05-29 14:30:00,246.96186470833334,818.5,958.5,18.250000000000004,903.8173585860162,976.1388233245593,15.270378843553875
15102,2018-05-29 15:00:00,243.24345828666694,739.0,920.0,18.800000190000002,781.2286199730727,894.2333457282825,18.721087275594968
