datetime, value
2016070514,0
2016070515,0
2016070516,0
2016070517,0
2016070518,0
2016070519,0
2016070520,0
2016070521,0
2016070522,82
2016070523,263
2016070600,251
2016070601,300
2016070602,470
2016070603,379
2016070604,325
2016070605,177
2016070606,52
2016070607,0
2016070608,0
2016070609,0
2016070610,0
2016070611,0
2016070612,0
2016070613,0
2016070614,0
2016070615,0
2016070616,0
2016070617,0
2016070618,0
2016070619,0
2016070620,0
2016070621,0
2016070622,84
2016070623,146
2016070700,106
2016070701,264
2016070702,342
2016070703,243
2016070704,142
2016070705,97
2016070706,29
2016070707,0
2016070708,0
2016070709,0
2016070710,0
2016070711,0
2016070712,0
2016070713,0
2016070714,0
2016070715,0
2016070716,0
2016070717,0
2016070718,0
2016070719,0
2016070720,0
2016070721,0
2016070722,91
2016070723,122
2016070800,145
2016070801,159
2016070802,173
2016070803,227
2016070804,328
2016070805,154
2016070806,47
2016070807,0
2016070808,0
2016070809,0
2016070810,0
2016070811,0
2016070812,0
2016070813,0
2016070814,0
2016070815,0
2016070816,0
2016070817,0
2016070818,0
2016070819,0
2016070820,0
2016070821,0
2016070822,125
2016070823,268
2016070900,398
2016070901,479
2016070902,498
2016070903,456
2016070904,353
2016070905,198
2016070906,61
2016070907,0
2016070908,0
2016070909,0
2016070910,0
2016070911,0
2016070912,0
2016070913,0
2016070914,0
2016070915,0
2016070916,0
2016070917,0
2016070918,0
2016070919,0
2016070920,0
2016070921,0
2016070922,51
2016070923,70
2016071000,89
2016071001,105
2016071002,97
2016071003,93
2016071004,53
2016071005,53
2016071006,17
2016071007,0
2016071008,0
2016071009,0
2016071010,0
2016071011,0
2016071012,0
2016071013,0
2016071014,0
2016071015,0
2016071016,0
2016071017,0
2016071018,0
2016071019,0
2016071020,0
2016071021,0
2016071022,128
2016071023,271
2016071100,402
2016071101,483
2016071102,502
2016071103,461
2016071104,358
2016071105,209
2016071106,67
2016071107,0
2016071108,0
2016071109,0
2016071110,0
2016071111,0
2016071112,0
2016071113,0
2016071114,0
2016071115,0
2016071116,0
2016071117,0
2016071118,0
2016071119,0
2016071120,0
2016071121,0
2016071122,129
2016071123,273
2016071200,233
2016071201,486
2016071202,268
2016071203,464
2016071204,334
2016071205,211
2016071206,69
2016071207,0
2016071208,0
2016071209,0
2016071210,0
2016071211,0
2016071212,0
2016071213,0
2016071214,0
2016071215,0
2016071216,0
2016071217,0
2016071218,0
2016071219,0
2016071220,0
2016071221,0
2016071222,130
2016071223,275
2016071300,407
2016071301,488
2016071302,507
2016071303,234
2016071304,363
2016071305,214
2016071306,72
2016071307,0
2016071308,0
2016071309,0
2016071310,0
2016071311,0
2016071312,0
2016071313,0
2016071314,0
2016071315,0
2016071316,0
2016071317,0
2016071318,0
2016071319,0
2016071320,0
2016071321,0
2016071322,132
2016071323,171
2016071400,320
2016071401,490
2016071402,510
2016071403,334
2016071404,355
2016071405,130
2016071406,50
2016071407,0
2016071408,0
2016071409,0
2016071410,0
2016071411,0
2016071412,0
2016071413,0
2016071414,0
2016071415,0
2016071416,0
2016071417,0
2016071418,0
2016071419,0
2016071420,0
2016071421,0
2016071422,85
2016071423,167
2016071500,208
2016071501,375
2016071502,475
2016071503,354
2016071504,182
2016071505,94
2016071506,35
2016071507,0
2016071508,0
2016071509,0
2016071510,0
2016071511,0
2016071512,0
2016071513,0
2016071514,0
2016071515,0
2016071516,0
2016071517,0
2016071518,0
2016071519,0
2016071520,0
2016071521,0
2016071522,134
2016071523,282
2016071600,414
2016071601,496
2016071602,516
2016071603,475
2016071604,372
2016071605,221
2016071606,78
2016071607,0
2016071608,0
2016071609,0
2016071610,0
2016071611,0
2016071612,0
2016071613,0
2016071614,0
2016071615,0
2016071616,0
2016071617,0
2016071618,0
2016071619,0
2016071620,0
2016071621,0
2016071622,131
2016071623,284
2016071700,417
2016071701,498
2016071702,519
2016071703,478
2016071704,375
2016071705,224
2016071706,50
2016071707,0
2016071708,0
2016071709,0
2016071710,0
2016071711,0
2016071712,0
2016071713,0
2016071714,0
2016071715,0
2016071716,0
2016071717,0
2016071718,0
2016071719,0
2016071720,0
2016071721,0
2016071722,136
2016071723,168
2016071800,145
2016071801,146
2016071802,125
2016071803,127
2016071804,87
2016071805,56
2016071806,79
2016071807,0
2016071808,0
2016071809,0
2016071810,0
2016071811,0
2016071812,0
2016071813,0
2016071814,0
2016071815,0
2016071816,0
2016071817,0
2016071818,0
2016071819,0
2016071820,0
2016071821,0
2016071822,121
2016071823,211
2016071900,207
2016071901,248
2016071902,352
2016071903,485
2016071904,381
2016071905,221
2016071906,83
2016071907,0
2016071908,0
2016071909,0
2016071910,0
2016071911,0
2016071912,0
2016071913,0
2016071914,0
2016071915,0
2016071916,0
2016071917,0
2016071918,0
2016071919,0
2016071920,0
2016071921,0
2016071922,85
2016071923,218
2016072000,206
2016072001,452
2016072002,298
2016072003,309
2016072004,227
2016072005,226
2016072006,89
2016072007,0
2016072008,0
2016072009,0
2016072010,0
2016072011,0
2016072012,0
2016072013,0
2016072014,0
2016072015,0
2016072016,0
2016072017,0
2016072018,0
2016072019,0
2016072020,0
2016072021,0
2016072022,85
2016072023,284
2016072100,376
2016072101,128
2016072102,532
2016072103,365
2016072104,183
2016072105,158
2016072106,61
2016072107,0
2016072108,0
2016072109,0
2016072110,0
2016072111,0
2016072112,0
2016072113,0
2016072114,0
2016072115,0
2016072116,0
2016072117,0
2016072118,0
2016072119,0
2016072120,0
2016072121,0
2016072122,67
2016072123,58
2016072200,-999
2016072201,73
2016072202,90
2016072203,98
2016072204,135
2016072205,239
2016072206,85
2016072207,0
2016072208,0
2016072209,0
2016072210,0
2016072211,0
2016072212,0
2016072213,0
2016072214,0
2016072215,0
2016072216,0
2016072217,0
2016072218,0
2016072219,0
2016072220,0
2016072221,0
2016072222,144
2016072223,300
2016072300,437
2016072301,424
2016072302,538
2016072303,498
2016072304,394
2016072305,235
2016072306,94
2016072307,0
2016072308,0
2016072309,0
2016072310,0
2016072311,0
2016072312,0
2016072313,0
2016072314,0
2016072315,0
2016072316,0
2016072317,0
2016072318,0
2016072319,0
2016072320,0
2016072321,0
2016072322,139
2016072323,180
2016072400,202
2016072401,521
2016072402,542
2016072403,261
2016072404,362
2016072405,178
2016072406,89
2016072407,0
2016072408,0
2016072409,0
2016072410,0
2016072411,0
2016072412,0
2016072413,0
2016072414,0
2016072415,0
2016072416,0
2016072417,0
2016072418,0
2016072419,0
2016072420,0
2016072421,0
2016072422,110
2016072423,208
2016072500,263
2016072501,322
2016072502,420
2016072503,490
2016072504,336
2016072505,120
2016072506,96
2016072507,0
2016072508,0
2016072509,0
2016072510,0
2016072511,0
2016072512,0
2016072513,0
2016072514,0
2016072515,0
2016072516,0
2016072517,0
2016072518,0
2016072519,0
2016072520,0
2016072521,0
2016072522,135
2016072523,262
2016072600,431
2016072601,427
2016072602,549
2016072603,353
2016072604,140
2016072605,121
2016072606,52
2016072607,0
2016072608,0
2016072609,0
2016072610,0
2016072611,0
2016072612,0
2016072613,0
2016072614,0
2016072615,0
2016072616,0
2016072617,0
2016072618,0
2016072619,0
2016072620,0
2016072621,0
2016072622,145
2016072623,254
2016072700,225
2016072701,481
2016072702,483
2016072703,274
2016072704,240
2016072705,136
2016072706,80
2016072707,0
2016072708,0
2016072709,0
2016072710,0
2016072711,0
2016072712,0
2016072713,0
2016072714,0
2016072715,0
2016072716,0
2016072717,0
2016072718,0
2016072719,0
2016072720,0
2016072721,0
2016072722,94
2016072723,232
2016072800,237
2016072801,247
2016072802,421
2016072803,333
2016072804,138
2016072805,212
2016072806,58
2016072807,0
2016072808,0
2016072809,0
2016072810,0
2016072811,0
2016072812,0
2016072813,0
2016072814,0
2016072815,0
2016072816,0
2016072817,0
2016072818,0
2016072819,0
2016072820,0
2016072821,0
2016072822,36
2016072823,153
2016072900,444
2016072901,265
2016072902,267
2016072903,166
2016072904,132
2016072905,147
2016072906,60
2016072907,0
2016072908,0
2016072909,0
2016072910,0
2016072911,0
2016072912,0
2016072913,0
2016072914,0
2016072915,0
2016072916,0
2016072917,0
2016072918,0
2016072919,0
2016072920,0
2016072921,0
2016072922,113
2016072923,161
2016073000,292
2016073001,320
2016073002,366
2016073003,325
2016073004,361
2016073005,157
2016073006,53
2016073007,0
2016073008,0
2016073009,0
2016073010,0
2016073011,0
2016073012,0
2016073013,0
2016073014,0
2016073015,0
2016073016,0
2016073017,0
2016073018,0
2016073019,0
2016073020,0
2016073021,0
2016073022,162
2016073023,240
2016073100,430
2016073101,547
2016073102,543
2016073103,350
2016073104,192
2016073105,202
2016073106,34
2016073107,0
2016073108,0
2016073109,0
2016073110,0
2016073111,0
2016073112,0
2016073113,0
2016073114,0
2016073115,0
2016073116,0
2016073117,0
2016073118,0
2016073119,0
2016073120,0
2016073121,0
2016073122,46
2016073123,102
2016080100,106
2016080101,63
2016080102,94
2016080103,176
2016080104,65
2016080105,63
2016080106,34
2016080107,0
2016080108,0
2016080109,0
2016080110,0
2016080111,0
2016080112,0
2016080113,0
2016080114,0
2016080115,0
2016080116,0
2016080117,0
2016080118,0
2016080119,0
2016080120,0
2016080121,5
2016080122,169
2016080123,338
2016080200,359
2016080201,551
2016080202,575
2016080203,535
2016080204,434
2016080205,275
2016080206,117
2016080207,0
2016080208,0
2016080209,0
2016080210,0
2016080211,0
2016080212,0
2016080213,0
2016080214,0
2016080215,0
2016080216,0
2016080217,0
2016080218,0
2016080219,0
2016080220,0
2016080221,9
2016080222,172
2016080223,342
2016080300,474
2016080301,503
2016080302,580
2016080303,539
2016080304,177
2016080305,269
2016080306,119
2016080307,0
2016080308,0
2016080309,0
2016080310,0
2016080311,0
2016080312,0
2016080313,0
2016080314,0
2016080315,0
2016080316,0
2016080317,0
2016080318,0
2016080319,0
2016080320,0
2016080321,13
2016080322,175
2016080323,346
2016080400,487
2016080401,564
2016080402,584
2016080403,543
2016080404,443
2016080405,284
2016080406,122
2016080407,0
2016080408,0
2016080409,0
2016080410,0
2016080411,0
2016080412,0
2016080413,0
2016080414,0
2016080415,0
2016080416,0
2016080417,0
2016080418,0
2016080419,0
2016080420,0
2016080421,16
2016080422,179
2016080423,351
2016080500,491
2016080501,569
2016080502,588
2016080503,547
2016080504,391
2016080505,165
2016080506,43
2016080507,0
2016080508,0
2016080509,0
2016080510,0
2016080511,0
2016080512,0
2016080513,0
2016080514,0
2016080515,0
2016080516,0
2016080517,0
2016080518,0
2016080519,0
2016080520,0
2016080521,13
2016080522,119
2016080523,202
2016080600,476
2016080601,499
2016080602,492
2016080603,383
2016080604,324
2016080605,264
2016080606,117
2016080607,0
2016080608,0
2016080609,0
2016080610,0
2016080611,0
2016080612,0
2016080613,0
2016080614,0
2016080615,0
2016080616,0
2016080617,0
2016080618,0
2016080619,0
2016080620,0
2016080621,24
2016080622,186
2016080623,360
2016080700,500
2016080701,578
2016080702,597
2016080703,556
2016080704,456
2016080705,295
2016080706,129
2016080707,0
2016080708,0
2016080709,0
2016080710,0
2016080711,0
2016080712,0
2016080713,0
2016080714,0
2016080715,0
2016080716,0
2016080717,0
2016080718,0
2016080719,0
2016080720,0
2016080721,28
2016080722,190
2016080723,238
2016080800,343
2016080801,162
2016080802,146
2016080803,190
2016080804,216
2016080805,213
2016080806,76
2016080807,0
2016080808,0
2016080809,0
2016080810,0
2016080811,0
2016080812,0
2016080813,0
2016080814,0
2016080815,0
2016080816,0
2016080817,0
2016080818,0
2016080819,0
2016080820,0
2016080821,20
2016080822,120
2016080823,319
2016080900,345
2016080901,557
2016080902,333
2016080903,565
2016080904,396
2016080905,142
2016080906,36
2016080907,0
2016080908,0
2016080909,0
2016080910,0
2016080911,0
2016080912,0
2016080913,0
2016080914,0
2016080915,0
2016080916,0
2016080917,0
2016080918,0
2016080919,0
2016080920,0
2016080921,35
2016080922,198
2016080923,375
2016081000,510
2016081001,550
2016081002,479
2016081003,567
2016081004,469
2016081005,242
2016081006,51
2016081007,0
2016081008,0
2016081009,0
2016081010,0
2016081011,0
2016081012,0
2016081013,0
2016081014,0
2016081015,0
2016081016,0
2016081017,0
2016081018,0
2016081019,0
2016081020,0
2016081021,39
2016081022,203
2016081023,380
2016081100,520
2016081101,598
2016081102,481
2016081103,511
2016081104,321
2016081105,207
2016081106,138
2016081107,0
2016081108,0
2016081109,0
2016081110,0
2016081111,0
2016081112,0
2016081113,0
2016081114,0
2016081115,0
2016081116,0
2016081117,0
2016081118,0
2016081119,0
2016081120,0
2016081121,19
2016081122,92
2016081123,206
2016081200,250
2016081201,261
2016081202,234
2016081203,238
2016081204,222
2016081205,93
2016081206,95
2016081207,0
2016081208,0
2016081209,0
2016081210,0
2016081211,0
2016081212,0
2016081213,0
2016081214,0
2016081215,0
2016081216,0
2016081217,0
2016081218,0
2016081219,0
2016081220,0
2016081221,47
2016081222,211
2016081223,390
2016081300,510
2016081301,512
2016081302,472
2016081303,466
2016081304,356
2016081305,319
2016081306,84
2016081307,0
2016081308,0
2016081309,0
2016081310,0
2016081311,0
2016081312,0
2016081313,0
2016081314,0
2016081315,0
2016081316,0
2016081317,0
2016081318,0
2016081319,0
2016081320,0
2016081321,50
2016081322,215
2016081323,396
2016081400,535
2016081401,609
2016081402,598
2016081403,334
2016081404,311
2016081405,323
2016081406,70
2016081407,0
2016081408,0
2016081409,0
2016081410,0
2016081411,0
2016081412,0
2016081413,0
2016081414,0
2016081415,0
2016081416,0
2016081417,0
2016081418,0
2016081419,0
2016081420,0
2016081421,54
2016081422,219
2016081423,401
2016081500,540
2016081501,616
2016081502,431
2016081503,370
2016081504,420
2016081505,308
2016081506,147
2016081507,0
2016081508,0
2016081509,0
2016081510,0
2016081511,0
2016081512,0
2016081513,0
2016081514,0
2016081515,0
2016081516,0
2016081517,0
2016081518,0
2016081519,0
2016081520,0
2016081521,58
2016081522,224
2016081523,407
2016081600,544
2016081601,624
2016081602,643
2016081603,598
2016081604,496
2016081605,331
2016081606,149
2016081607,0
2016081608,0
2016081609,0
2016081610,0
2016081611,0
2016081612,0
2016081613,0
2016081614,0
2016081615,0
2016081616,0
2016081617,0
2016081618,0
2016081619,0
2016081620,0
2016081621,32
2016081622,119
2016081623,413
2016081700,549
2016081701,630
2016081702,648
2016081703,603
2016081704,501
2016081705,336
2016081706,151
2016081707,0
2016081708,0
2016081709,0
2016081710,0
2016081711,0
2016081712,0
2016081713,0
2016081714,0
2016081715,0
2016081716,0
2016081717,0
2016081718,0
2016081719,0
2016081720,0
2016081721,66
2016081722,235
2016081723,379
2016081800,440
2016081801,632
2016081802,653
2016081803,608
2016081804,505
2016081805,340
2016081806,154
2016081807,0
2016081808,0
2016081809,0
2016081810,0
2016081811,0
2016081812,0
2016081813,0
2016081814,0
2016081815,0
2016081816,0
2016081817,0
2016081818,0
2016081819,0
2016081820,0
2016081821,15
2016081822,50
2016081823,57
2016081900,73
2016081901,134
2016081902,131
2016081903,151
2016081904,45
2016081905,87
2016081906,84
2016081907,0
2016081908,0
2016081909,0
2016081910,0
2016081911,0
2016081912,0
2016081913,0
2016081914,0
2016081915,0
2016081916,0
2016081917,0
2016081918,0
2016081919,0
2016081920,0
2016081921,76
2016081922,245
2016081923,431
2016082000,416
2016082001,489
2016082002,556
2016082003,590
2016082004,164
2016082005,348
2016082006,152
2016082007,0
2016082008,0
2016082009,0
2016082010,0
2016082011,0
2016082012,0
2016082013,0
2016082014,0
2016082015,0
2016082016,0
2016082017,0
2016082018,0
2016082019,0
2016082020,0
2016082021,68
2016082022,233
2016082023,351
2016082100,569
2016082101,444
2016082102,499
2016082103,623
2016082104,357
2016082105,181
2016082106,110
2016082107,0
2016082108,0
2016082109,0
2016082110,0
2016082111,0
2016082112,0
2016082113,0
2016082114,0
2016082115,0
2016082116,0
2016082117,0
2016082118,0
2016082119,0
2016082120,0
2016082121,35
2016082122,107
2016082123,224
2016082200,354
2016082201,584
2016082202,-999
2016082203,436
2016082204,269
2016082205,260
2016082206,82
2016082207,0
2016082208,0
2016082209,0
2016082210,0
2016082211,0
2016082212,0
2016082213,0
2016082214,0
2016082215,0
2016082216,0
2016082217,0
2016082218,0
2016082219,0
2016082220,0
2016082221,86
2016082222,262
2016082223,449
2016082300,584
2016082301,663
2016082302,635
2016082303,328
2016082304,474
2016082305,360
2016082306,167
2016082307,0
2016082308,0
2016082309,0
2016082310,0
2016082311,0
2016082312,0
2016082313,0
2016082314,0
2016082315,0
2016082316,0
2016082317,0
2016082318,0
2016082319,0
2016082320,0
2016082321,55
2016082322,255
2016082323,435
2016082400,551
2016082401,654
2016082402,669
2016082403,638
2016082404,532
2016082405,341
2016082406,170
2016082407,0
2016082408,0
2016082409,0
2016082410,0
2016082411,0
2016082412,0
2016082413,0
2016082414,0
2016082415,0
2016082416,0
2016082417,0
2016082418,0
2016082419,0
2016082420,0
2016082421,97
2016082422,273
2016082423,461
2016082500,595
2016082501,432
2016082502,321
2016082503,608
2016082504,537
2016082505,369
2016082506,172
2016082507,0
2016082508,0
2016082509,0
2016082510,0
2016082511,0
2016082512,0
2016082513,0
2016082514,0
2016082515,0
2016082516,0
2016082517,0
2016082518,0
2016082519,0
2016082520,0
2016082521,101
2016082522,279
2016082523,468
2016082600,596
2016082601,464
2016082602,458
2016082603,386
2016082604,332
2016082605,301
2016082606,97
2016082607,0
2016082608,0
2016082609,0
2016082610,0
2016082611,0
2016082612,0
2016082613,0
2016082614,0
2016082615,0
2016082616,0
2016082617,0
2016082618,0
2016082619,0
2016082620,0
2016082621,67
2016082622,166
2016082623,296
2016082700,591
2016082701,687
2016082702,389
2016082703,489
2016082704,478
2016082705,244
2016082706,68
2016082707,0
2016082708,0
2016082709,0
2016082710,0
2016082711,0
2016082712,0
2016082713,0
2016082714,0
2016082715,0
2016082716,0
2016082717,0
2016082718,0
2016082719,0
2016082720,0
2016082721,106
2016082722,291
2016082723,442
2016082800,409
2016082801,634
2016082802,695
2016082803,659
2016082804,550
2016082805,381
2016082806,182
2016082807,1
2016082808,0
2016082809,0
2016082810,0
2016082811,0
2016082812,0
2016082813,0
2016082814,0
2016082815,0
2016082816,0
2016082817,0
2016082818,0
2016082819,0
2016082820,0
2016082821,113
2016082822,206
2016082823,340
2016082900,519
2016082901,-999
2016082902,-999
2016082903,664
2016082904,554
2016082905,250
2016082906,186
2016082907,4
2016082908,0
2016082909,0
2016082910,0
2016082911,0
2016082912,0
2016082913,0
2016082914,0
2016082915,0
2016082916,0
2016082917,0
2016082918,0
2016082919,0
2016082920,0
2016082921,38
2016082922,60
2016082923,100
2016083000,303
2016083001,220
2016083002,145
2016083003,148
2016083004,113
2016083005,56
2016083006,46
2016083007,2
2016083008,0
2016083009,0
2016083010,0
2016083011,0
2016083012,0
2016083013,0
2016083014,0
2016083015,0
2016083016,0
2016083017,0
2016083018,0
2016083019,0
2016083020,0
2016083021,72
2016083022,139
2016083023,173
2016083100,202
2016083101,266
2016083102,395
2016083103,269
2016083104,426
2016083105,253
2016083106,192
2016083107,11
2016083108,0
2016083109,0
2016083110,0
2016083111,0
2016083112,0
2016083113,0
2016083114,0
2016083115,0
2016083116,0
2016083117,0
2016083118,0
2016083119,0
2016083120,0
2016083121,73
2016083122,159
2016083123,194
2016090100,232
2016090101,177
2016090102,183
2016090103,229
2016090104,153
2016090105,296
2016090106,94
2016090107,7
2016090108,0
2016090109,0
2016090110,0
2016090111,0
2016090112,0
2016090113,0
2016090114,0
2016090115,0
2016090116,0
2016090117,0
2016090118,0
2016090119,0
2016090120,0
2016090121,56
2016090122,101
2016090123,252
2016090200,280
2016090201,289
2016090202,297
2016090203,297
2016090204,336
2016090205,130
2016090206,52
2016090207,5
2016090208,0
2016090209,0
2016090210,0
2016090211,0
2016090212,0
2016090213,0
2016090214,0
2016090215,0
2016090216,0
2016090217,0
2016090218,0
2016090219,0
2016090220,0
2016090221,134
2016090222,326
2016090223,516
2016090300,650
2016090301,729
2016090302,406
2016090303,299
2016090304,199
2016090305,372
2016090306,124
2016090307,13
2016090308,0
2016090309,0
2016090310,0
2016090311,0
2016090312,0
2016090313,0
2016090314,0
2016090315,0
2016090316,0
2016090317,0
2016090318,0
2016090319,0
2016090320,0
2016090321,133
2016090322,331
2016090323,518
2016090400,638
2016090401,483
2016090402,295
2016090403,365
2016090404,256
2016090405,175
2016090406,91
2016090407,11
2016090408,0
2016090409,0
2016090410,0
2016090411,0
2016090412,0
2016090413,0
2016090414,0
2016090415,0
2016090416,0
2016090417,0
2016090418,0
2016090419,0
2016090420,0
2016090421,109
2016090422,325
2016090423,525
2016090500,645
2016090501,559
2016090502,399
2016090503,411
2016090504,258
2016090505,171
2016090506,124
2016090507,16
2016090508,0
2016090509,0
2016090510,0
2016090511,0
2016090512,0
2016090513,0
2016090514,0
2016090515,0
2016090516,0
2016090517,0
2016090518,0
2016090519,0
2016090520,0
2016090521,142
2016090522,328
2016090523,279
2016090600,317
2016090601,375
2016090602,378
2016090603,386
2016090604,204
2016090605,148
2016090606,107
2016090607,15
2016090608,0
2016090609,0
2016090610,0
2016090611,0
2016090612,0
2016090613,0
2016090614,0
2016090615,0
2016090616,0
2016090617,0
2016090618,0
2016090619,0
2016090620,0
2016090621,89
2016090622,349
2016090623,523
2016090700,673
2016090701,742
2016090702,719
2016090703,701
2016090704,581
2016090705,409
2016090706,210
2016090707,32
2016090708,0
2016090709,0
2016090710,0
2016090711,0
2016090712,0
2016090713,0
2016090714,0
2016090715,0
2016090716,0
2016090717,0
2016090718,0
2016090719,0
2016090720,0
2016090721,132
2016090722,347
2016090723,487
2016090800,677
2016090801,759
2016090802,664
2016090803,634
2016090804,586
2016090805,404
2016090806,141
2016090807,23
2016090808,0
2016090809,0
2016090810,0
2016090811,0
2016090812,0
2016090813,0
2016090814,0
2016090815,0
2016090816,0
2016090817,0
2016090818,0
2016090819,0
2016090820,0
2016090821,36
2016090822,69
2016090823,131
2016090900,115
2016090901,186
2016090902,205
2016090903,98
2016090904,202
2016090905,70
2016090906,109
2016090907,19
2016090908,0
2016090909,0
2016090910,0
2016090911,0
2016090912,0
2016090913,0
2016090914,0
2016090915,0
2016090916,0
2016090917,0
2016090918,0
2016090919,0
2016090920,0
2016090921,160
2016090922,369
2016090923,545
2016091000,693
2016091001,768
2016091002,583
2016091003,667
2016091004,383
2016091005,252
2016091006,195
2016091007,36
2016091008,0
2016091009,0
2016091010,0
2016091011,0
2016091012,0
2016091013,0
2016091014,0
2016091015,0
2016091016,0
2016091017,0
2016091018,0
2016091019,0
2016091020,0
2016091021,122
2016091022,355
2016091023,310
2016091100,281
2016091101,327
2016091102,284
2016091103,254
2016091104,220
2016091105,141
2016091106,84
2016091107,16
2016091108,0
2016091109,0
2016091110,0
2016091111,0
2016091112,0
2016091113,0
2016091114,0
2016091115,0
2016091116,0
2016091117,0
2016091118,0
2016091119,0
2016091120,0
2016091121,165
2016091122,159
2016091123,216
2016091200,459
2016091201,582
2016091202,114
2016091203,269
2016091204,363
2016091205,181
2016091206,175
2016091207,35
2016091208,0
2016091209,0
2016091210,0
2016091211,0
2016091212,0
2016091213,0
2016091214,0
2016091215,0
2016091216,0
2016091217,0
2016091218,0
2016091219,0
2016091220,0
2016091221,63
2016091222,170
2016091223,209
2016091300,185
2016091301,369
2016091302,589
2016091303,648
2016091304,324
2016091305,158
2016091306,66
2016091307,14
2016091308,0
2016091309,0
2016091310,0
2016091311,0
2016091312,0
2016091313,0
2016091314,0
2016091315,0
2016091316,0
2016091317,0
2016091318,0
2016091319,0
2016091320,0
2016091321,96
2016091322,374
2016091323,508
2016091400,426
2016091401,333
2016091402,449
2016091403,362
2016091404,438
2016091405,154
2016091406,188
2016091407,41
2016091408,0
2016091409,0
2016091410,0
2016091411,0
2016091412,0
2016091413,0
2016091414,0
2016091415,0
2016091416,0
2016091417,0
2016091418,0
2016091419,0
2016091420,0
2016091421,188
2016091422,404
2016091423,544
2016091500,662
2016091501,508
2016091502,418
2016091503,138
2016091504,198
2016091505,205
2016091506,189
2016091507,43
2016091508,0
2016091509,0
2016091510,0
2016091511,0
2016091512,0
2016091513,0
2016091514,0
2016091515,0
2016091516,0
2016091517,0
2016091518,0
2016091519,0
2016091520,1
2016091521,179
2016091522,411
2016091523,397
2016091600,574
2016091601,672
2016091602,422
2016091603,420
2016091604,371
2016091605,311
2016091606,223
2016091607,53
2016091608,0
2016091609,0
2016091610,0
2016091611,0
2016091612,0
2016091613,0
2016091614,0
2016091615,0
2016091616,0
2016091617,0
2016091618,0
2016091619,0
2016091620,8
2016091621,197
2016091622,410
2016091623,598
2016091700,737
2016091701,782
2016091702,556
2016091703,634
2016091704,557
2016091705,204
2016091706,163
2016091707,40
2016091708,0
2016091709,0
2016091710,0
2016091711,0
2016091712,0
2016091713,0
2016091714,0
2016091715,0
2016091716,0
2016091717,0
2016091718,0
2016091719,0
2016091720,3
2016091721,36
2016091722,77
2016091723,173
2016091800,150
2016091801,270
2016091802,198
2016091803,269
2016091804,244
2016091805,148
2016091806,56
2016091807,14
2016091808,0
2016091809,0
2016091810,0
2016091811,0
2016091812,0
2016091813,0
2016091814,0
2016091815,0
2016091816,0
2016091817,0
2016091818,0
2016091819,0
2016091820,21
2016091821,210
2016091822,431
2016091823,597
2016091900,494
2016091901,484
2016091902,584
2016091903,600
2016091904,583
2016091905,418
2016091906,206
2016091907,53
2016091908,0
2016091909,0
2016091910,0
2016091911,0
2016091912,0
2016091913,0
2016091914,0
2016091915,0
2016091916,0
2016091917,0
2016091918,0
2016091919,0
2016091920,27
2016091921,216
2016091922,381
2016091923,599
2016092000,656
2016092001,611
2016092002,803
2016092003,569
2016092004,465
2016092005,263
2016092006,82
2016092007,22
2016092008,0
2016092009,0
2016092010,0
2016092011,0
2016092012,0
2016092013,0
2016092014,0
2016092015,0
2016092016,0
2016092017,0
2016092018,0
2016092019,0
2016092020,8
2016092021,57
2016092022,-999
2016092023,405
2016092100,287
2016092101,282
2016092102,501
2016092103,641
2016092104,419
2016092105,350
2016092106,220
2016092107,60
2016092108,0
2016092109,0
2016092110,0
2016092111,0
2016092112,0
2016092113,0
2016092114,0
2016092115,0
2016092116,0
2016092117,0
2016092118,0
2016092119,0
2016092120,38
2016092121,227
2016092122,451
2016092123,629
2016092200,751
2016092201,623
2016092202,471
2016092203,317
2016092204,355
2016092205,242
2016092206,121
2016092207,34
2016092208,0
2016092209,0
2016092210,0
2016092211,0
2016092212,0
2016092213,0
2016092214,0
2016092215,0
2016092216,0
2016092217,0
2016092218,0
2016092219,0
2016092220,43
2016092221,233
2016092222,458
2016092223,638
2016092300,775
2016092301,849
2016092302,805
2016092303,791
2016092304,666
2016092305,470
2016092306,250
2016092307,58
2016092308,0
2016092309,0
2016092310,0
2016092311,0
2016092312,0
2016092313,0
2016092314,0
2016092315,0
2016092316,0
2016092317,0
2016092318,0
2016092319,0
2016092320,33
2016092321,162
2016092322,185
2016092323,642
2016092400,699
2016092401,559
2016092402,493
2016092403,505
2016092404,261
2016092405,124
2016092406,55
2016092407,32
2016092408,0
2016092409,0
2016092410,0
2016092411,0
2016092412,0
2016092413,0
2016092414,0
2016092415,0
2016092416,0
2016092417,0
2016092418,0
2016092419,0
2016092420,54
2016092421,245
2016092422,471
2016092423,650
2016092500,785
2016092501,854
2016092502,793
2016092503,765
2016092504,674
2016092505,408
2016092506,226
2016092507,74
2016092508,0
2016092509,0
2016092510,0
2016092511,0
2016092512,0
2016092513,0
2016092514,0
2016092515,0
2016092516,0
2016092517,0
2016092518,0
2016092519,0
2016092520,26
2016092521,109
2016092522,315
2016092523,653
2016092600,388
2016092601,493
2016092602,340
2016092603,580
2016092604,300
2016092605,479
2016092606,270
2016092607,33
2016092608,0
2016092609,0
2016092610,0
2016092611,0
2016092612,0
2016092613,0
2016092614,0
2016092615,0
2016092616,0
2016092617,0
2016092618,0
2016092619,0
