Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
2017-02-11 02:00:00,0.0,0.0,0.0,26.599999999999998,0.0,0.0,26.593438108993112
2017-02-11 02:30:00,0.0,0.0,0.0,26.2,0.0,0.0,28.643593995766206
2017-02-11 03:00:00,0.0,0.0,0.0,25.95,0.0,0.0,25.83510883422308
2017-02-11 03:30:00,0.0,0.0,0.0,25.900000000000002,0.0,0.0,25.0891210367311
2017-02-11 04:00:00,0.0,0.0,0.0,25.850000000000005,0.0,0.0,27.330483925655525
2017-02-11 04:30:00,0.0,0.0,0.0,25.950000000000003,0.0,0.0,27.502571361080435
2017-02-11 05:00:00,0.0,0.0,0.0,25.900000000000002,0.0,0.0,24.14191170437165
2017-02-11 05:30:00,0.0,0.0,0.0,25.599999999999998,0.0,0.0,25.072621141871014
2017-02-11 06:00:00,0.0,0.0,0.0,25.5,0.0,0.0,26.093040738459017
2017-02-11 06:30:00,0.0,16.5,4.5,25.55,0.0,129.18490221081032,25.153835593423857
2017-02-11 07:00:00,0.0,33.0,9.0,25.5,17.158857093515493,0.0,25.08544018631964
2017-02-11 07:30:00,0.0,127.0,99.0,25.549999999999997,169.52569332831303,227.29125727153433,26.480483748453942
2017-02-11 08:00:00,0.0,221.0,189.0,25.75,273.13197787136306,193.87896626304794,23.147420098005934
2017-02-11 08:30:00,0.0,205.0,105.5,26.349999999999998,275.22566234997197,69.91249152103782,28.345034107794486
2017-02-11 09:00:00,0.0,189.0,22.0,27.150000000000002,111.8006007209827,0.0,27.225891417795093
2017-02-11 09:30:00,0.0,392.5,236.5,28.5,324.85431765137616,300.31730963953163,29.019849390073976
2017-02-11 10:00:00,0.0,596.0,451.0,28.999999999999996,610.923439103033,537.977877651082,28.10096717181409
2017-02-11 10:30:00,0.0,752.0,714.0,30.150000000000002,726.8769605362343,616.2660758290168,31.282813267971928
2017-02-11 11:00:00,0.0,908.0,977.0,32.15,828.2349501926121,998.8126435855547,31.945851568770546
2017-02-11 11:30:00,0.0,953.5,996.5,32.85,1057.73779677154,1010.1735659847174,32.09672956189448
2017-02-11 12:00:00,12.78444192968007,999.0,1016.0,33.8,986.6930741960028,867.8153165002828,33.3226661082704
2017-02-11 12:30:00,2.8314446290800297,1012.0,1014.0,35.300000000000004,798.5701728204776,841.5276486066364,36.420233728019404
2017-02-11 13:00:00,8.172349246639973,1025.0,1012.0,36.85,896.9375385787782,948.0888782876154,37.19675161895227
2017-02-11 13:30:00,16.81239124249348,1000.5,1001.5,37.75,1018.1489817453873,1008.6947499703483,35.476288759858356
2017-02-11 14:00:00,31.798923728119835,976.0,991.0,38.75,1005.4562091710616,1066.3804108033933,39.37984278762448
2017-02-11 14:30:00,30.250200313026863,907.5,932.5,38.949999999999996,809.3497842102486,875.3182829562645,40.36662816782
2017-02-11 15:00:00,0.8047555199599526,839.0,874.0,39.04999999999999,848.3364820426758,862.1648400376381,37.16001739788073
2017-02-11 15:30:00,0.4117062490000156,673.0,617.0,38.800000000000004,546.0567153652684,649.927902957673,38.21741369057144
2017-02-11 16:00:00,9.582650161586693,507.0,360.0,38.449999999999996,577.2138069007897,448.6482253329242,40.467623429642416
2017-02-11 16:30:00,0.0,513.5,622.0,38.55,443.6929081723962,718.5713751569226,37.267275255935026
2017-02-11 17:00:00,0.0,520.0,884.0,38.15,487.9000053304655,759.484873495413,40.07492976824759
2017-02-11 17:30:00,0.0,405.5,799.5,37.449999999999996,223.28035418750557,569.4578009516608,36.30920054359026
2017-02-11 18:00:00,0.0,291.0,715.0,36.300000000000004,214.32180974575522,609.5997313011758,35.19193593396358
2017-02-11 18:30:00,0.0,187.0,532.5,34.9,257.37475670911135,420.3948334116302,36.67283948875197
2017-02-11 19:00:00,0.0,83.0,350.0,34.050000000000004,168.70860523961665,511.38727182715866,34.44675426619731
2017-02-11 19:30:00,0.0,41.5,175.0,33.35,106.0162247266072,217.69078769204552,32.17504692366228
2017-02-11 20:00:00,0.0,0.0,0.0,32.65,0.0,0.0,33.864259601416876
2017-02-11 20:30:00,0.0,0.0,0.0,31.899999999999995,0.0,0.0,32.6289720285532
2017-02-11 21:00:00,0.0,0.0,0.0,31.05,0.0,0.0,30.012285317520817
2017-02-11 21:30:00,0.0,0.0,0.0,30.249999999999996,0.0,0.0,30.165600735050813
2017-02-11 22:00:00,0.0,0.0,0.0,29.45,0.0,0.0,31.425896054132807
2017-02-11 22:30:00,0.0,0.0,0.0,27.749999999999996,0.0,0.0,28.531025610428774
2017-02-11 23:00:00,0.0,0.0,0.0,26.0,0.0,0.0,26.72323317597429
2017-02-11 23:30:00,0.0,0.0,0.0,24.599999999999998,0.0,0.0,24.334912235734034
2017-02-15 00:00:00,0.0,0.0,0.0,15.5,0.0,0.0,12.636226301997443
2017-02-15 00:30:00,0.0,0.0,0.0,14.999999999999998,0.0,0.0,14.367689188083794
2017-02-15 01:00:00,0.0,0.0,0.0,16.5,0.0,0.0,18.791677129754863
2017-02-15 01:30:00,0.0,0.0,0.0,14.350000000000001,0.0,0.0,15.061455206634552
2017-02-15 02:00:00,0.0,0.0,0.0,18.833333333333332,0.0,0.0,19.0085100972026
2017-02-15 02:30:00,0.0,0.0,0.0,13.6,0.0,0.0,14.263506436977865
2017-02-15 03:00:00,0.0,0.0,0.0,13.15,0.0,0.0,14.772096076361997
2017-02-15 03:30:00,0.0,0.0,0.0,12.15,0.0,0.0,10.67948511089699
2017-02-15 04:00:00,0.0,0.0,0.0,11.85,0.0,0.0,9.738132551705323
2017-02-15 04:30:00,0.0,0.0,0.0,11.799999999999999,0.0,0.0,10.281357345280137
2017-02-15 05:00:00,0.0,0.0,0.0,11.950000000000001,0.0,0.0,12.978138180230903
2017-02-15 05:30:00,0.0,0.0,0.0,11.450000000000001,0.0,0.0,10.92043488858195
2017-02-15 06:00:00,0.0,0.0,0.0,11.499999999999998,0.0,0.0,12.60635438632275
2017-02-15 06:30:00,0.0,47.5,174.0,11.200000000000001,84.17440919789259,0.0,13.07531142924374
2017-02-15 07:00:00,0.0,95.0,348.0,11.15,113.24594402380653,409.3489327952872,10.829696134108648
2017-02-15 07:30:00,0.0,199.5,525.0,11.499999999999998,204.2089112384814,510.32371871189144,12.990960062290853
2017-02-15 08:00:00,0.0,304.0,702.0,12.700000000000001,210.11284926450497,549.0099040087604,14.85121760006479
2017-02-15 08:30:00,0.0,423.0,816.0,13.799999999999999,382.4417952566922,900.9530131350208,12.268903546797462
2017-02-15 09:00:00,0.0,542.0,930.0,15.550000000000002,564.5736913003668,912.7040201352103,17.143477330942115
2017-02-15 09:30:00,0.0,625.0,926.5,17.900000000000002,612.4993522233759,929.7174590040187,17.466744232819654
2017-02-15 10:00:00,0.0,708.0,923.0,20.883333333333336,748.28567588969,854.2634843946911,20.421715410248154
2017-02-15 10:30:00,0.0,800.0,974.0,21.2,821.7897734402737,1020.1367194706958,22.093162654565226
2017-02-15 11:00:00,0.0,892.0,1025.0,22.2,947.2095027966149,1023.984180454169,22.584422186149308
